SPRC180724,"HONG KONG, HONG KONG",,"ST LOUIS, MO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"YANTIAN, CHINA",,"ST LOUIS, MO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"HONG KONG, HONG KONG",,"ATLANTA, GA","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"YANTIAN, CHINA",,"ATLANTA, GA","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"HONG KONG, HONG KONG",,"CHARLOTTE, NC","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"YANTIAN, CHINA",,"CHARLOTTE, NC","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"HONG KONG, HONG KONG",,"CHICAGO, IL","NEW YORK, NY",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2797,3332,3332,4213
SPRC180724,"YANTIAN, CHINA",,"CHICAGO, IL","NEW YORK, NY",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2797,3332,3332,4213
SPRC180724,"HONG KONG, HONG KONG",,"COLUMBUS, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"YANTIAN, CHINA",,"COLUMBUS, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"HONG KONG, HONG KONG",,"CINCINNATI, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"YANTIAN, CHINA",,"CINCINNATI, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"HONG KONG, HONG KONG",,"CLEVELAND, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"YANTIAN, CHINA",,"CLEVELAND, OH","NORFOLK, VA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2882,3432,3432,4340
SPRC180724,"HONG KONG, HONG KONG",,"LOUISVILLE, KY","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2967,3532,3532,4466
SPRC180724,"YANTIAN, CHINA",,"LOUISVILLE, KY","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2967,3532,3532,4466
SPRC180724,"HONG KONG, HONG KONG",,"MEMPHIS, TN","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2967,3532,3532,4466
SPRC180724,"YANTIAN, CHINA",,"MEMPHIS, TN","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2967,3532,3532,4466
SPRC180724,"HONG KONG, HONG KONG",,"NASHVILLE, TN","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3095,3682,3682,4656
SPRC180724,"YANTIAN, CHINA",,"NASHVILLE, TN","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3095,3682,3682,4656
SPRC180724,"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"YANTIAN, CHINA",,"NEW ORLEANS, LA","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,2627,3132,3132,3960
SPRC180724,"HONG KONG, HONG KONG",,"ST LOUIS, MO","NEW YORK, NY",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3137,3732,3732,4720
SPRC180724,"YANTIAN, CHINA",,"ST LOUIS, MO","NEW YORK, NY",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3137,3732,3732,4720
SPRC180724,"NANSHA, CHINA",,"LOS ANGELES, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
