"HONG KONG, HONG KONG",,"LOUISVILLE, KY","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3972,4412,4412,5062,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"LOUISVILLE, KY","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3972,4412,4412,5062,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"LOUISVILLE, KY","TACOMA, WA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3972,4412,4412,5062,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"LOUISVILLE, KY","SEATTLE, WA",22 ,Y/R,ONEY,7/23/2018,7/31/2018,3972,4412,4412,5062,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"LOUISVILLE, KY","SEATTLE, WA",21 ,Y/R,ONEY,7/23/2018,7/31/2018,3972,4412,4412,5062,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"MEMPHIS, TN","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3612,4012,4012,4662,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"MEMPHIS, TN","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3612,4012,4012,4662,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MEMPHIS, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3612,4012,4012,4662,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"MEMPHIS, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3612,4012,4012,4662,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MEMPHIS, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3612,4012,4012,4662,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MEMPHIS, TN","VANCOUVER, CANADA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"MEMPHIS, TN","VANCOUVER, CANADA",17 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MEMPHIS, TN","VANCOUVER, CANADA",16 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",17 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",16 ,Y/R,ONEY,7/23/2018,7/31/2018,3352,3722,3722,4372,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NASHVILLE, TN","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,4332,4812,4812,5462,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NASHVILLE, TN","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,4332,4812,4812,5462,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NASHVILLE, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4332,4812,4812,5462,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NASHVILLE, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4332,4812,4812,5462,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NASHVILLE, TN","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4332,4812,4812,5462,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3342,3712,3712,4362,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3342,3712,3712,4362,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3342,3712,3712,4362,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3342,3712,3712,4362,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3342,3712,3712,4362,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NORTHLAKE, IL","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3252,3612,3612,4262,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NORTHLAKE, IL","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3252,3612,3612,4262,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NORTHLAKE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3252,3612,3612,4262,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NORTHLAKE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3252,3612,3612,4262,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NORTHLAKE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3252,3612,3612,4262,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NORTHLAKE, IL","TACOMA, WA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3072,3412,3412,4062,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NORTHLAKE, IL","SEATTLE, WA",22 ,Y/R,ONEY,7/23/2018,7/31/2018,3072,3412,3412,4062,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"NORTHLAKE, IL","SEATTLE, WA",21 ,Y/R,ONEY,7/23/2018,7/31/2018,3072,3412,3412,4062,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"OMAHA, NE","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3792,4212,4212,4862,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"OMAHA, NE","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3792,4212,4212,4862,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"OMAHA, NE","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3792,4212,4212,4862,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"OMAHA, NE","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3792,4212,4212,4862,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"OMAHA, NE","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3792,4212,4212,4862,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"PORTLAND, OR","TACOMA, WA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,2442,2712,2712,3362,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"PORTLAND, OR","SEATTLE, WA",22 ,Y/R,ONEY,7/23/2018,7/31/2018,2442,2712,2712,3362,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"PORTLAND, OR","SEATTLE, WA",21 ,Y/R,ONEY,7/23/2018,7/31/2018,2442,2712,2712,3362,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"ROCHELLE, IL","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3297,3662,3662,4312,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"ROCHELLE, IL","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3297,3662,3662,4312,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"ROCHELLE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3297,3662,3662,4312,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"ROCHELLE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3297,3662,3662,4312,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"ROCHELLE, IL","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3297,3662,3662,4312,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"ROCHELLE, IL","TACOMA, WA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3117,3462,3462,4112,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"ROCHELLE, IL","SEATTLE, WA",22 ,Y/R,ONEY,7/23/2018,7/31/2018,3117,3462,3462,4112,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"ROCHELLE, IL","SEATTLE, WA",21 ,Y/R,ONEY,7/23/2018,7/31/2018,3117,3462,3462,4112,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3522,3912,3912,4562,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3522,3912,3912,4562,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3522,3912,3912,4562,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3522,3912,3912,4562,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3522,3912,3912,4562,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SAN ANTONIO, TX","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,4377,4862,4862,5512,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SAN ANTONIO, TX","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,4377,4862,4862,5512,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"SAN ANTONIO, TX","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4377,4862,4862,5512,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"SAN ANTONIO, TX","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4377,4862,4862,5512,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"SAN ANTONIO, TX","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,4377,4862,4862,5512,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"ST LOUIS, MO","LOS ANGELES, CA",13 ,Y/R,ONEY,7/23/2018,7/31/2018,3927,4362,4362,5012,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"ST LOUIS, MO","LOS ANGELES, CA",15 ,Y/R,ONEY,7/23/2018,7/31/2018,3927,4362,4362,5012,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"ST LOUIS, MO","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3927,4362,4362,5012,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"ST LOUIS, MO","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3927,4362,4362,5012,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"ST LOUIS, MO","LOS ANGELES, CA",14 ,Y/R,ONEY,7/23/2018,7/31/2018,3927,4362,4362,5012,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"ATLANTA, GA","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,2899,3219,3219,3869,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"ATLANTA, GA","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,2899,3219,3219,3869,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"ATLANTA, GA","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,2899,3219,3219,3869,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"ATLANTA, GA","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,2899,3219,3219,3869,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"BALTIMORE, MD","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,2809,3119,3119,3769,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"BALTIMORE, MD","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,2809,3119,3119,3769,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"BALTIMORE, MD","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,2809,3119,3119,3769,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"BALTIMORE, MD","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,2809,3119,3119,3769,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"BOSTON, MA","NEW YORK, NY",30 ,Y/R,ONEY,7/23/2018,7/31/2018,3166,3516,3516,4166,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"BOSTON, MA","NEW YORK, NY",28 ,Y/R,ONEY,7/23/2018,7/31/2018,3166,3516,3516,4166,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CHARLOTTE, NC","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,3079,3419,3419,4069,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CHARLOTTE, NC","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,3079,3419,3419,4069,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CHARLOTTE, NC","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,3079,3419,3419,4069,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CHARLOTTE, NC","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,3079,3419,3419,4069,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CINCINNATI, OH","NORFOLK, VA",32 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CINCINNATI, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CINCINNATI, OH","NORFOLK, VA",33 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CINCINNATI, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CLEVELAND, OH","NORFOLK, VA",32 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CLEVELAND, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"CLEVELAND, OH","NORFOLK, VA",33 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"CLEVELAND, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"COLUMBUS, OH","NORFOLK, VA",32 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"COLUMBUS, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"COLUMBUS, OH","NORFOLK, VA",33 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"COLUMBUS, OH","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"GREER, SC","CHARLESTON, SC",39 ,Y/R,ONEY,7/23/2018,7/31/2018,2898,3218,3218,3868,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"GREER, SC","CHARLESTON, SC",37 ,Y/R,ONEY,7/23/2018,7/31/2018,2898,3218,3218,3868,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"HUNTSVILLE, AL","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"HUNTSVILLE, AL","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"HUNTSVILLE, AL","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"HUNTSVILLE, AL","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"LOUISVILLE, KY","NORFOLK, VA",32 ,Y/R,ONEY,7/23/2018,7/31/2018,3529,3919,3919,4569,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"LOUISVILLE, KY","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3529,3919,3919,4569,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"LOUISVILLE, KY","NORFOLK, VA",33 ,Y/R,ONEY,7/23/2018,7/31/2018,3529,3919,3919,4569,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"LOUISVILLE, KY","NORFOLK, VA",31 ,Y/R,ONEY,7/23/2018,7/31/2018,3529,3919,3919,4569,,GDSM (Excluding Garment),
"HONG KONG, HONG KONG",,"NASHVILLE, TN","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"NASHVILLE, TN","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"NASHVILLE, TN","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"NASHVILLE, TN","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,3349,3719,3719,4369,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","SAVANNAH, GA",28 ,Y/R,ONEY,7/23/2018,7/31/2018,3439,3819,3819,4469,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"NEW ORLEANS, LA","SAVANNAH, GA",27 ,Y/R,ONEY,7/23/2018,7/31/2018,3439,3819,3819,4469,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","SAVANNAH, GA",36 ,Y/R,ONEY,7/23/2018,7/31/2018,3439,3819,3819,4469,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"YANTIAN, CHINA",,"NEW ORLEANS, LA","SAVANNAH, GA",34 ,Y/R,ONEY,7/23/2018,7/31/2018,3439,3819,3819,4469,,GDSM (Excluding Garment),Need at least 1 working day for filing process
"HONG KONG, HONG KONG",,"PITTSBURGH, PA","NEW YORK, NY",30 ,Y/R,ONEY,7/23/2018,7/31/2018,4066,4516,4516,5166,,GDSM (Excluding Garment),
"YANTIAN, CHINA",,"PITTSBURGH, PA","NEW YORK, NY",28 ,Y/R,ONEY,7/23/2018,7/31/2018,4066,4516,4516,5166,,GDSM (Excluding Garment),
"SHEKOU, CHINA",,"LONG BEACH, CA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"LONG BEACH, CA",,15 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"LONG BEACH, CA",,14 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"NANSHA, CHINA",,"LOS ANGELES, CA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"LOS ANGELES, CA",,15 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"LOS ANGELES, CA",,14 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"NANSHA, CHINA",,"OAKLAND, CA",,22 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"OAKLAND, CA",,21 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"OAKLAND, CA",,20 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"TACOMA, WA",,18 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"TACOMA, WA",,17 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"SHEKOU, CHINA",,"SEATTLE, WA",,18 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"SEATTLE, WA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"SEATTLE, WA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1213,1513,1513,1904,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"NORFOLK, VA",,30 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"NORFOLK, VA",,29 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"SAVANNAH, GA",,32 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"YANTIAN, CHINA",,"SAVANNAH, GA",,31 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"CHARLESTON, SC",,35 ,Y/Y,OOLU,7/20/2018,7/31/2018,2099,2619,2619,3291,,FAK (Including Garment & straight load only),Subject to Wharfage.
"YANTIAN, CHINA",,"CHARLESTON, SC",,34 ,Y/Y,OOLU,7/20/2018,7/31/2018,2099,2619,2619,3291,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"NEW YORK, NY",,29 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"YANTIAN, CHINA",,"NEW YORK, NY",,28 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"NORFOLK, VA",,35 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"YANTIAN, CHINA",,"NORFOLK, VA",,34 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"NEW YORK, NY",,32 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),Subject to Wharfage.
"HONG KONG, HONG KONG",,"NORFOLK, VA",,35 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"SAVANNAH, GA",,37 ,Y/Y,OOLU,7/20/2018,7/31/2018,2019,2519,2519,3165,,FAK (Including Garment & straight load only),
"HONG KONG, HONG KONG",,"BOSTON, MA","NEW YORK, NY",29 ,Y/Y,OOLU,7/20/2018,7/31/2018,2877,3269,3269,4124,,FAK (Including Garment & straight load only),
"YANTIAN, CHINA",,"BOSTON, MA","NEW YORK, NY",28 ,Y/Y,OOLU,7/20/2018,7/31/2018,2877,3269,3269,4124,,FAK (Including Garment & straight load only),
"SHEKOU, CHINA",,"LONG BEACH, CA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1294,1613,1613,2030,,FAK (Mixed-load),
"HONG KONG, HONG KONG",,"LONG BEACH, CA",,15 ,Y/Y,OOLU,7/20/2018,7/31/2018,1294,1613,1613,2030,,FAK (Mixed-load),
"YANTIAN, CHINA",,"LONG BEACH, CA",,14 ,Y/Y,OOLU,7/20/2018,7/31/2018,1294,1613,1613,2030,,FAK (Mixed-load),
"NANSHA, CHINA",,"LOS ANGELES, CA",,16 ,Y/Y,OOLU,7/20/2018,7/31/2018,1294,1613,1613,2030,,FAK (Mixed-load),
